Spectral_Type,Object_Name,Source_Designation,SpeX_Classification,Wavelength_um,Normalized_Flux,Telluric_Region,Normalization_Region
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.62564,0.9101403976078506,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.62963,0.9247020507804145,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.6336,0.8937649544983988,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.63757,0.8978773524370663,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.64153,0.9123534494805318,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.64549,0.9750774995936083,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.64944,0.9644343171337556,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.65338,0.9656891403605335,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.65731,0.9588161313229544,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.66124,0.9445852951829048,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.66516,0.9675485602329409,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.66908,1.007223789166883,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.67299,0.9771707728855517,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.67689,0.9798515315973044,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.68079,0.9787735243706635,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.68468,0.9825322903090573,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.68856,0.9886010717331105,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.69244,0.9841179305683494,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.69631,1.0112392234925722,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.70017,0.9840608931489504,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.70403,0.9809067238561858,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.70788,0.9783229287574113,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.71172,0.936103830918274,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.71556,0.9370164296286578,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.71939,0.8926242061104188,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.72322,0.9215592889715297,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.72703,0.9070774881861245,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.73085,0.852817791111859,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.73465,0.8641226076367401,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.73845,0.8377941348421633,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.74224,0.8317595758697494,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.74603,0.8087906070777734,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.74981,0.8146483500500503,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.75358,0.7958716315839007,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.75735,0.7856334148017807,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.76111,0.7762621667945255,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.76486,0.7618887371059784,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.76861,0.7428040165750741,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.77235,0.7026382658343006,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.77609,0.6838216211745716,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.77982,0.7096253497106777,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.78354,0.6492056113413205,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.78726,0.6865023798863245,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.79097,0.6551717254104555,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.79467,0.62308247325658,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.79837,0.6373931617837882,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.80206,0.5909932211027045,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.80575,0.6669214338066488,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.80943,0.6577270017995306,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.81311,0.6629687406422984,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.81677,0.5877706069066612,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.82044,0.6578011504447493,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.82409,0.6337655819100121,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.82774,0.5904399581345342,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.83139,0.5288595082804074,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.83503,0.5109828402923738,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.83866,0.4606809697502046,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.84229,0.5801332964491355,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.84591,0.5576251900059034,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.84953,0.6069694022763634,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.85314,0.5024534645954478,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.85674,0.5227046003530617,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.86034,0.5050155854748508,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.86394,0.4913300270642555,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.86753,0.5091941468200213,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.87111,0.5685330260917676,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.87469,0.5053292912815452,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.87826,0.5377904274099022,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.88182,0.5773955003179837,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.88538,0.5489389614056301,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.88894,0.5656743106314898,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.89249,0.5469204071330996,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.89603,0.5198726924799014,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.89957,0.5455612054288216,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.90311,0.5522568280920699,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.90664,0.5795229960615662,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.91016,0.524505842057682,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.91368,0.5348256223495425,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.91719,0.5713438301197501,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.9207,0.5866583772283807,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.9242,0.5946778383958796,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.9277,0.6067583638245871,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.93119,0.5773270554147049,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.93468,0.6047848691133818,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.93816,0.5792264014806914,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.94164,0.5753706719293192,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.94511,0.5930351607171885,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.94858,0.5955162884610449,True,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.95204,0.5664083822191549,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.9555,0.57361962315377,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.95896,0.5863161527119868,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.9624,0.561119302318286,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.96585,0.573106286379179,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.96928,0.6007352123360531,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.97272,0.5647183634823626,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.97615,0.5943185026536659,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.97957,0.5564707526372676,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.98299,0.5543894572033983,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.9864,0.531379991843649,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.98981,0.5457967699709394,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.99322,0.5221496262623093,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,1.99662,0.5163899876513988,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.00002,0.5412497468964514,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.00341,0.5231101364049885,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.00679,0.5410541085479128,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.01017,0.4992342726445685,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.01355,0.5599460426012486,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.01692,0.5479909994952189,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.02029,0.5543204419259256,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.02365,0.5462964177648747,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.02701,0.5474109289399312,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.03037,0.5625629194032745,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.03372,0.5548103933585629,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.03706,0.5523258433695426,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.0404,0.5511006796008521,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.04374,0.5791693640612925,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.04707,0.5540204250998867,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.0504,0.5501578510581867,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.05372,0.5527661722473028,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.05704,0.5580866227288414,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.06035,0.5449771422541758,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.06366,0.5542856491000921,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.06696,0.5889455777462804,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.07026,0.5734656221213927,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.07356,0.5623296363579326,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.07685,0.567485819071602,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.08013,0.6072717005991781,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.08341,0.5974042270431517,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.08669,0.5939078332339932,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.08996,0.5897212866501068,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.09323,0.591637743941913,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.0965,0.611258616215168,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.09975,0.6012371416267643,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.10301,0.6193008923504265,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.10626,0.6314213439727133,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.1095,0.6136199653782864,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.11274,0.627571318163281,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.11598,0.6456692913385828,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.11921,0.6206013455127236,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.12244,0.631546826295391,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.12566,0.6219132061589006,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.12888,0.6519148887627728,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.13209,0.6533180092799882,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.1353,0.6433136459174041,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.13851,0.6376213114613843,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.1417,0.6589818250263085,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.1449,0.6448137300475977,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.14809,0.6668529889033701,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.15127,0.6568315143149663,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.15446,0.6446483215313407,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.15763,0.6764923127818006,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.1608,0.6577212980575907,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.16397,0.6784372887833063,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.16713,0.6666704691612932,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.17029,0.6863198601442476,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.17344,0.6783631401380875,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.17659,0.6576300381865523,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.17973,0.6880823164036766,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.18287,0.6770683907177304,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.186,0.6856240036275799,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.18913,0.6717525032297439,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.19225,0.6855897811759405,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.19537,0.6861658591118703,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.19848,0.6745758554899943,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.20159,0.7008130684135327,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.2047,0.6784144738155466,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.2078,0.6940427267308718,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.21089,0.6887724691784045,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.21398,0.6784201775574866,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.21706,0.6812663447854965,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.22014,0.6968033378297832,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.22321,0.7017827045433157,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.22628,0.6732126611663583,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.22935,0.703356937318728,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.23241,0.6876545357581842,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.23546,0.6816827179471091,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.23851,0.6837645837551727,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.24155,0.679019070461176,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.24459,0.6713133151003716,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.24762,0.6823671669798972,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.25065,0.6793555912356302,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.25367,0.6694481914860244,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.25669,0.6909056686639269,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.2597,0.6548922420554005,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.26271,0.6694881176796037,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.26571,0.668621148904739,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.26871,0.6693968578085653,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.2717,0.6621987354804119,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.27469,0.6472948577914541,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.27767,0.6622671803836907,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.28065,0.6546127587003453,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.28362,0.6673720294199009,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.28658,0.6574988521219346,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.28954,0.6380205733971772,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.2925,0.6336800257809135,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.29545,0.6097300133752749,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.2984,0.5962919973648713,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.30134,0.5893277284562537,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.30427,0.5821581248377998,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.3072,0.6009405470458895,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.31012,0.584593622646137,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.31304,0.5890140226495593,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.31596,0.572256428830134,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.31887,0.5875139385193656,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.32177,0.5652904487989345,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.32467,0.5637567125912956,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.32756,0.5547259779778524,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.33045,0.5336232735486116,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.33334,0.5614347192475623,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.33622,0.5623547328224682,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.33909,0.5644308948885917,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.34196,0.5529521142345436,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.34482,0.5426043856071775,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.34768,0.5437308746403078,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.35054,0.4973349265785819,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.35339,0.5448214300992166,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.35624,0.5076404475155927,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.35908,0.5000732930839278,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.36191,0.5330859810578731,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.36474,0.5233884790116555,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.36757,0.5120146472093017,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.3704,0.4997219425804299,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.37321,0.5133715674168039,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.37603,0.5160460520124227,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.37884,0.5098192769366343,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.38165,0.5183178524270847,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.38445,0.493579582885352,False,False
L2gamma,2MASS J05361998-1920396,J05361998-1920396,L6.0,2.38725,0.4783209324477323,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.870082,0.11192189406883087,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.873326,0.1425765194044423,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.876589,0.13649890163534295,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.879871,0.22680400292897246,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.883172,0.18995752989992679,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.886491,0.20766219184769347,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.88983,0.18661850134244573,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.893187,0.19617378569685137,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.896563,0.21729362948498906,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.899957,0.24018061996582868,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.903369,0.23146204539907253,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.9068,0.24264290944593608,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.910248,0.28850964120087874,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.913715,0.32447254088357336,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.917199,0.31609567976568226,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.920701,0.3255552843544057,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.924221,0.31205565047595807,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.927758,0.33417134488650235,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.931312,0.3564442274835246,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.934883,0.3790597998535514,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.938471,0.36595557725164757,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.942076,0.3780395411276544,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.945698,0.4306058091286307,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.949336,0.4133834513058336,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.95299,0.43726336343666106,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.95666,0.41855015865267275,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.960347,0.42909641200878695,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.964049,0.463764705882353,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.967766,0.45643641689040765,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.971499,0.4637998535513791,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.975247,0.4936997803270686,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.979011,0.5082020990969003,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.982789,0.4994688796680498,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.986581,0.4503177935074445,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.990389,0.400486209421528,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.99421,0.3162919209177448,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,0.998046,0.31459116426653655,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,1.0019,0.3555362460336832,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,1.00576,0.3802138149865756,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,1.00964,0.4121679277520137,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,1.01353,0.4186751281425434,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,1.01743,0.43670685867708087,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,1.02134,0.4390334391017819,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,1.02527,0.4497027092994875,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,1.02921,0.45132047839882844,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,1.03317,0.4878564803514767,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,1.03713,0.501693922382231,False,False
L3,2MASSW J1506544+132106,J15065441+1321060,L3.0,1.04111,0.5330846961191117,False,False
